bridging;PRJNK,-
bright;PRT,-
brights;PRTS,-
brith;PR0,PRT
brittle;PRTL,-
broad;PRT,-
brocas;PRKS,-
brock;PRK,-
brocks;PRKS,-
brodies;PRTS,-
broke;PRK,-
broken;PRKN,-
bronchi;PRNX,PRNK
bronchial;PRNKL,-
bronchiectasis;PRNXKTSS,PRNKKTSS
bronchioalveolar;PRNXLFLR,PRNKLFLR
bronchiogenic;PRNXJNK,PRNKKNK
bronchiolar;PRNXLR,PRNKLR
bronchiole;PRNXL,PRNKL
bronchiolitis;PRNXLTS,PRNKLTS
bronchitis;PRNXTS,PRNKTS
broncho;PRNX,PRNK
bronchoalveolar;PRNXLFLR,PRNKLFLR
bronchoalveolitis;PRNXLFLTS,PRNKLFLTS
bronchocutaneous;PRNXKTNS,PRNKKTNS
bronchoesophageal;PRNXSFJL,PRNKSFKL
bronchogenic;PRNXJNK,PRNKKNK
bronchomalacia;PRNXMLS,PRNKMLX
bronchomediastinal;PRNXMTSTNL,PRNKMTSTNL
bronchopleural;PRNXPLRL,PRNKPLRL
bronchopleuromediastinal;PRNXPLRMTSTNL,PRNKPLRMTSTNL
bronchopneumo;PRNXPNM,PRNKPNM
bronchopneumonia;PRNXPNMN,PRNKPNMN
bronchopneumonitis;PRNXPNMNTS,PRNKPNMNTS
bronchopulmonary;PRNXPLMNR,PRNKPLMNR
bronchoscope;PRNXSKP,PRNKSKP
bronchoscopy;PRNXSKP,PRNKSKP
bronchospasm;PRNXSPSM,PRNKSPSM
bronchospastic;PRNXSPSTK,PRNKSPSTK
bronchostatic;PRNXSTTK,PRNKSTTK
bronchostenosis;PRNXSTNSS,PRNKSTNSS
bronchus;PRNXS,PRNKS
broncial;PRNSL,PRNXL
bronze;PRNS,-
bronzed;PRNST,-
broviac;PRFK,-
brow;PR,PRF
brown;PRN,-
browns;PRNS,-
brucellosis;PRSLSS,-
brugschs;PRKXS,-
bruise;PRS,-
bruised;PRST,-
bruises;PRSS,-
bruising;PRSNK,-
brumanii;PRMN,-
brumanni;PRMN,-
bubbly;PPL,-
buccal;PKL,-
budd;PT,-
buergers;PRKRS,PRJRS
bulb;PLP,-
bulbar;PLPR,-
bulbourethral;PLPR0RL,PLPRTRL
bulimia;PLM,-
bulla;PL,-
bullae;PL,-
bullet;PLT,-
bullosa;PLS,-
bullosum;PLSM,-
bullous;PLS,-
bundle;PNTL,-
bupropion;PPRPN,-
burden;PRTN,-
burkitts;PRKTS,-
burn;PRN,-
burned;PRNT,-
burnetts;PRNTS,-
burning;PRNNK,-
burns;PRNS,-
burnt;PRNT,-
burr;PR,-
bursa;PRS,-
burst;PRST,-
bursted;PRSTT,-
busulfan;PSLFN,-
butabarbital;PTPRPTL,-
butalbital;PTLPTL,-
butane;PTN,-
butterfly;PTRFL,-
buttock;PTK,-
buttocks;PTKS,-
bypass;PPS,-
bypasses;PPSS,-
byssinosis;PSNSS,-
c-diff;KTF,-
cachexia;KXKS,KKKS
cacner;KKNR,-
cad;KT,-
cad/cmp/arrhythmia;KTKMPR0M,KTKMPRTM
cadaver;KTFR,-
cadaveric;KTFRK,-
caesarean;SSRN,-
cafe;KF,-
caffeine;KFN,-
caffeys;KFS,-
cage;KJ,KK
calcaneus;KLKNS,-
calcareous;KLKRS,-
calcemia;KLSM,-
calcific;KLSFK,-
calcification;KLSFKXN,-
calcified;KLSFT,-
calcinosis;KLSNSS,-
calciphylaxis;KLSFLKSS,-
calcium;KLSM,-
calciuria;KLSR,-
calcoaceticus;KLKSTKS,-
calculous;KLKLS,-
calculus;KLKLS,-
calf;KLF,-
callosum;KLSM,-
caloric;KLRK,-
calorie;KLR,-
calvarium;KLFRM,-
calyx;KLKS,-
camcer;KMSR,-
camptomelic;KMPTMLK,-
campylobacter;KMPLPKTR,-
cana;KN,-
canal;KNL,-
canavans;KNFNS,-
cancer;KNSR,-
cancer/metastasis;KNSRMTSTSS,-
cancerous;KNSRS,-
cancerressuring;KNSRSRNK,-
cancinogensis;KNSNJNSS,KNSNKNSS
candida;KNTT,-
candidal;KNTTL,-
candidemia;KNTTM,-
candidiasis;KNTTSS,-
cannaboid;KNPT,-
cannulation;KNLXN,-
canthus;KN0S,KNTS
cap;KP,-
capacity;KPST,-
capillaries;KPLRS,-
capillary;KPLR,-
capitellum;KPTLM,-
caplan;KPLN,-
capoten;KPTN,-
capsular;KPSLR,-
capsulatus;KPSLTS,-
capsule;KPSL,-
capsulitis;KPSLTS,-
car;KR,-
car/cad;KRKT,-
carbamazepine;KRPMSPN,-
carbohydrate;KRPHTRT,-
carbon;KRPN,-
carboxyhemoblobin;KRPKSHMPLPN,-
carboxyhemoglobin;KRPKSHMKLPN,-
carboxyhemoglobinemia;KRPKSHMKLPNM,-
carcenoma;KRSNM,-
carciac;KRSK,KRXK
carcinogenesis;KRSNJNSS,KRSNKNSS
carcinoid;KRSNT,-
carcinoma;KRSNM,-
carcinomata;KRSNMT,-
carcinomatosis;KRSNMTSS,-
carcinomatous;KRSNMTS,-
carcinosarcoma;KRSNSRKM,-
cardia;KRT,-
cardiac;KRTK,-
cardiac-arrhythmias;KRTKR0MS,KRTKRTMS
cardiac/pulmonary;KRTKPLMNR,-
cardiacpulmonary;KRTKPLMNR,-
cardial;KRTL,-
cardialgia;KRTLJ,KRTLK
cardiectasis;KRTKTSS,-
cardio;KRT,-
cardio-pul;KRTPL,-
cardio-pulmonary;KRTPLMNR,-
cardio-respiratory;KRTRSPRTR,-
cardio-vascular;KRTFSKLR,-
cardioauditory;KRTTTR,-
cardiocerebral;KRTSRPRL,-
cardiochalasia;KRTXLS,KRTKLX
cardiocirculatory;KRTSRKLTR,-
cardioembolic;KRTMPLK,-
cardioesophageal;KRTSFJL,KRTSFKL
cardioesophagus;KRTSFKS,-
cardiogenic;KRTJNK,KRTKNK
cardioicerebral;KRTSRPRL,-
cardiomalacia;KRTMLS,KRTMLX
cardiomegalia;KRTMKL,-
cardiomegaly;KRTMKL,-
cardiomopathy;KRTMP0,KRTMPT
cardiomyolpathy;KRTMLP0,KRTMLPT
cardiomyopathy;KRTMP0,KRTMPT
cardionephritis;KRTNFRTS,-
cardionephropathy;KRTNFRP0,KRTNFRPT
cardionephrosis;KRTNFRSS,-
cardiopathy;KRTP0,KRTPT
cardiopuim;KRTPM,-
cardiopulm;KRTPLM,-
cardiopulmonary;KRTPLMNR,-
cardiopulmunary;KRTPLMNR,-
cardiorenal;KRTRNL,-
cardioresp;KRTRSP,-
cardiorespiratory;KRTRSPRTR,-
cardiorespritory;KRTRSPRTR,-
cardiosclerosis;KRTSKRSS,-
cardiospasm;KRTSPSM,-
cardiotomy;KRTTM,-
cardiotonic;KRTTNK,-
cardiovascular;KRTFSKLR,-
cardioversion;KRTFRSN,KRTFRXN
cardioverter;KRTFRTR,-
cardipulmonary;KRTPLMNR,-
carditis;KRTTS,-
cardizem;KRTSM,-
care;KR,-
caries;KRS,-
carina;KRN,-
carinatum;KRNTM,-
carinii;KRN,-
cariomyopathy;KRMP0,KRMPT
carious;KRS,-
carisoprodol;KRSPRTL,-
carnii;KRN,-
carotid;KRTT,-
carotids;KRTTS,-
carpal;KRPL,-
carpenter;KRPNTR,-
carpenters;KRPNTRS,-
carpus;KRPS,-
carrier;KR,KRR
carry;KR,-
cartilage;KRTLJ,KRTLK
carva;KRF,-
caseous;KSS,-
castlemans;KSTLMNS,-
catabolism;KTPLSM,-
catalepsy;KTLPS,-
cataract;KTRKT,-
catarrhal;KTRL,-
catarrhalis;KTRLS,-
catastrophe;KTSTRF,-
catastrophic;KTSTRFK,-
catastrophy;KTSTRF,-
catatonia;KTTN,-
catatonic;KTTNK,-
catherization;K0RSXN,KTRSXN
catheter;K0TR,KTTR
catheterization;K0TRSXN,KTTRSXN
cattan;KTN,-
cauda;KT,-
cause;KS,-
causes;KSS,-
caustic;KSTK,-
cauterization;KTRSXN,-
cava;KF,-
caval;KFL,-
cavernosum;KFRNSM,-
cavernous;KFRNS,-
cavitary;KFTR,-
cavitating;KFTTNK,-
cavitation;KFTXN,-
cavity;KFT,-
cazenaves;KSNFS,-
cebocephaly;SPSFL,-
cecal;SKL,-
cecectomy;SSKTM,-
cecitis;SSTS,-
cecosigmoidal;SKSKMTL,-
cecostomy;SKSTM,-
cecum;SKM,-
celiac;SLK,-
celiotomy;SLTM,-
cell;SL,-
cells;SLS,-
cellular;SLLR,-
cellularity;SLLRT,-
cellulitis;SLLTS,-
cellulitis-sepsis;SLLTSSPSS,-
cemented;SMNTT,-
center;SNTR,-
centers;SNTRS,-
central;SNTRL,-
centriacinar;SNTRSNR,-
centrilobular;SNTRLPLR,-
centroblastic;SNTRPLSTK,-
centrocytic;SNTRSTK,-
centrolobar;SNTRLPR,-
cepacia;SPS,SPX
cephalgia;SFLJ,SFLK
cephalhematoma;SFLMTM,-
cephalic;SFLK,-
cephalitis;SFLTS,-
cephalocele;SFLSL,-
cephalomalacia;SFLMLS,SFLMLX
cerbral;SRPRL,-
cerbrovascular;SRPRFSKLR,-
cerebellar;SRPLR,-
cerebelli;SRPL,-
cerebellopontine;SRPLPNTN,-
cerebellum;SRPLM,-
cerebral;SRPRL,-
cerebralvascular;SRPRLFSKLR,-
cerebrellar;SRPRLR,-
cerebri;SRPR,-
cerebritis;SRPRTS,-
cerebro;SRPR,-
cerebro-vascular;SRPRFSKLR,-
cerebrocerebellar;SRPRSRPLR,-
cerebrocranial;SRPRKRNL,-
cerebroembolus;SRPRMPLS,-
cerebrohepatorenal;SRPRHPTRNL,-
cerebromacular;SRPRMKLR,-
cerebromalacia;SRPRMLS,SRPRMLX
cerebromedullary;SRPRMTLR,-
cerebromeningeal;SRPRMNNJL,SRPRMNNKL
cerebroretinal;SRPRRTNL,-
cerebrorhinorrhea;SRPRRNR,-
cerebrospinal;SRPRSPNL,-
cerebrovascular;SRPRFSKLR,-
cerebrum;SRPRM,-
cerebullar;SRPLR,-
ceroid;SRT,-
cerulea;SRL,-
cerv;SRF,-
cervical;SRFKL,-
cervicodorsal;SRFKTRSL,-
cervicosigmoidal;SRFKSKMTL,-
cervicospinal;SRFKSPNL,-
cervicothoracic;SRFK0RSK,SRFKTRSK
cervicovesical;SRFKFSKL,-
cervix;SRFKS,-
cesarean;SSRN,-
cessation;SSXN,-
cestans;SSTNS,-
chain;XN,-
chair;XR,-
chalasia;XLS,XLX
chamber;XMPR,-
change;XNJ,XNK
changes;XNJS,XNKS
channel;XNL,-
charcoal;XRKL,-
charcot;XRKT,-
charcots;XRKTS,-
charred;XRT,-
charring;XRNK,-
chat;XT,-
chauffard;XFRT,-
chauffeurs;XFRS,-
cheek;XK,-
chelonei;XLN,-
chemical;KMKL,-
chemicals;KMKLS,-
chemistry;KMSTR,-
chemodectoma;KMTKTM,-
chemotherapeutic;KM0RPTK,KMTRPTK
chemotherapy;KM0RP,KMTRP
chest;XST,-
cheyne;XN,-
chf;KF,-
chiari;KR,-
chiaris;KRS,-
chiasma;KSM,-
chicken;XKN,-
child;XLT,-
childbirth;XLTPR0,XLTPRT
childhood;XLTT,-
chills;XLS,-
chin;XN,-
chloral;KLRL,-
chlordiazepoxide;KLRTSPKST,-
chlorine;KLRN,-
chloroform;KLRFRM,-
chloroma;KLRM,-
chloromas;KLRMS,-
chlorotic;KLRTK,-
chlorpheniramine;KLRFNRMN,-
chlorpromazine;KLRPRMSN,-
choanal;XNL,-
choked;XKT,-
cholangeal;XLNJL,XLNKL
cholangiectasis;XLNJKTSS,XLNKKTSS
cholangio;XLNJ,XLNK
cholangiocarcinoma;XLNJKRSNM,XLNKKRSNM
cholangiocarcinona;XLNJKRSNN,XLNKKRSNN
cholangiocascinoma;XLNJKSNM,XLNKKSNM
cholangiogram;XLNJKRM,XLNKKRM
cholangiohepatoma;XLNJHPTM,XLNKHPTM
cholangiole;XLNJL,XLNKL
cholangiolitic;XLNJLTK,XLNKLTK
cholangiolitis;XLNJLTS,XLNKLTS
cholangioma;XLNJM,XLNKM
cholangiopathy;XLNJP0,XLNKPT
cholangioportal;XLNJPRTL,XLNKPRTL
cholangitic;XLNJTK,XLNKTK
cholangitis;XLNJTS,XLNKTS
cholecystdocholithiasis;XLSSTXL0SS,XLSSTKLTSS
cholecystectomy;XLSSTKTM,-
cholecystic;XLSSTK,-
cholecystitis;XLSSTTS,-
cholecystocolonic;XLSSTKLNK,-
cholecystoduodenal;XLSSTTTNL,-
cholecystojejunostomy;XLSSTJJNSTM,-
cholecystolithiasis;XLSSTL0SS,XLSSTLTSS
cholecystostomy;XLSSTSTM,-
cholecystotomy;XLSSTTM,-
choledochal;XLTXL,XLTKL
choledochitis;XLTXTS,XLTKTS
choledochoduodenal;XLTXTTNL,XLTKTTNL
choledochoduodenostomy;XLTXTTNSTM,XLTKTTNSTM
choledochojejunostomy;XLTXJJNSTM,XLTKJJNSTM
choledocholith;XLTXL0,XLTKLT
choledocholithiasis;XLTXL0SS,XLTKLTSS
choledochostomy;XLTXSTM,XLTKSTM
cholelithiasis;XLL0SS,XLLTSS
cholelithotomy;XLL0TM,XLLTTM
cholemia;XLM,-
cholemic;XLMK,-
cholera;XLR,-
cholestasis;XLSTSS,-
cholestatic;XLSTTK,-
cholesteatoma;XLSTTM,-
cholesteremia;XLSTRM,-
cholesterol;XLSTRL,-
cholesterolemia;XLSTRLM,-
chondrocalcinosis;XNTRKLSNSS,-
chondrodysplasia;XNTRTSPLS,XNTRTSPLX
chondrodystrophia;XNTRTSTRF,-
chondrodystrophy;XNTRTSTRF,-
chondrolysis;XNTRLSS,-
chondromalacia;XNTRMLS,XNTRMLX
chondromatosis;XNTRMTSS,-
chondrosarcoma;XNTRSRKM,-
chop;XP,-
chordae;KRT,-
chordoma;KRTM,-
chordotomy;KRTTM,-
chorea;XR,-
choreiform;XRFRM,-
choreoathetosis;XR0TSS,XRTTSS
chorioamnionitis;KRMNNTS,-
choriocarcinoma;KRKRSNM,-
chorioepithelioma;KRP0LM,KRPTLM
chorionic;KRNK,-
chorioretinitis;KRRTNTS,-
choroid;KRT,-
choroidal;KRTL,-
christian;KRSXN,-
christmas;KRSTMS,-
chromates;KRMTS,-
chromogenic;KRMJNK,KRMKNK
chromophobe;KRMFP,-
chromosomal;KRMSML,-
chromosome;KRMSM,-
chromosomes;KRMSMS,-
chronic;KRNK,-
chronica;KRNK,-
chronically;KRNKL,-
churg;XRK,-
chylothorax;XL0RKS,XLTRKS
chylous;XLS,-
cicatrix;SKTRKS,-
cigarette;SKRT,-
cigarettes;SKRTS,-
ciliary;SLR,-
circle;SRKL,-
circulating;SRKLTNK,-
circulation;SRKLXN,-
circulatory;SRKLTR,-
circumferential;SRKMFRNXL,-
circumflex;SRKMFLKS,-
circumscribed;SRKMSKPT,-
circumstances;SRKMSTNSS,-
cirrhosis;SRSS,-
cirrhosis-alcoholic;SRSSLKHLK,-
cirrhotic;SRTK,-
citalopram;STLPRM,-
citrobacter;STRPKTR,-
ckd;KT,-
ckf;KF,-
clamping;KLMPNK,-
class;KLS,-
classical;KLSKL,-
claude;KLT,-
claudication;KLTKXN,-
clavicle;KLFKL,-
clavicular;KLFKLR,-
clear;KLR,-
cleared;KLRT,-
cleft;KLFT,-
cleidocranial;KLTKRNL,-
clip;KLP,-
clipping;KLPNK,-
clitoris;KLTRS,-
cll;KL,-
cloaca;KLK,-
cloacae;KLK,-
cloacal;KLKL,-
cloacogenic;KLKJNK,KLKKNK
clomipramine;KLMPRMN,-
clonazepam;KLNSPM,-
clonic;KLNK,-
clorox;KLRKS,-
close;KLS,-
closed;KLST,-
clostridia;KLSTRT,-
clostridial;KLSTRTL,-
clostridium;KLSTRTM,-
clostridium-difficile;KLSTRTMTFSL,-
closure;KLSR,-
closures;KLSRS,-
clot;KLT,-
clots;KLTS,-
clotted;KLTT,-
clotting;KLTNK,-
cloverleaf;KLFRLF,-
clubfoot;KLPFT,-
clumsiness;KLMSNS,-
cml;KML,-
cmy;KM,-
cns;KNS,-
coagulase;KKLS,-
coagulation;KKLXN,-
coagulopathy;KKLP0,KKLPT
coal;KL,-
coalworkers;KLRKRS,-
coarctation;KRKTXN,-
coarction;KRKXN,-
cobalt;KPLT,-
cocaine;KKN,-
cocainism;KKNSM,-
cocci;KX,-
coccibacilli;KXPSL,-
coccidiodomycosis;KXTTMKSS,-
coccidioidal;KXTTL,-
coccidioidomycosis;KXTTMKSS,-
coccygeal;KKJL,KKKL
coccyx;KKKS,-
cochexia;KXKS,KKKS
cockayne;KKN,-
cockaynes;KKNS,-
codeine;KTN,-
codp;KTP,-
cognitive;KNTF,KKNTF
coil;KL,-
coin;KN,-
colangio;KLNJ,KLNK
colcar;KLKR,-
colchicine;KLXSN,KLKSN
cold;KLT,-
colectomy;KLKTM,-
coli;KL,-
colic;KLK,-
colicystitis;KLSSTTS,-
coliform;KLFRM,-
colitis;KLTS,-
collagen;KLJN,KLKN
collagenous;KLJNS,KLKNS
collapse;KLPS,-
collapsed;KLPST,-
collar;KLR,-
collecting;KLKTNK,-
colles;KLS,-
colliers;KLRS,-
collins;KLNS,-
colliquativa;KLKTF,-
colliquative;KLKTF,-
colloid;KLT,-
coloc;KLK,-
colocutaneous;KLKTNS,-
coloenteric;KLNTRK,-
coloenteritis;KLNTRTS,-
colombian;KLMPN,-
colon;KLN,-
colonic;KLNK,-
colonization;KLNSXN,-
colonoscope;KLNSKP,-
colonoscopy;KLNSKP,-
colontinal;KLNTNL,-
color;KLR,-
colorectal;KLRKTL,-
colostomy;KLSTM,-
colovaginal;KLFJNL,KLFKNL
colovesical;KLFSKL,-
column;KLMN,-
coma;KM,-
comatose;KMTS,-
comatosed;KMTST,-
comatosis;KMTSS,-
combat;KMPT,-
combined;KMPNT,-
combs;KMPS,-
combustiformis;KMPSTFRMS,-
combustion;KMPSXN,-
comfort;KMFRT,-
commando-procedure;KMNTPRSTR,-
commissure;KMSR,-
commissurotomy;KMSRTM,-
commode;KMT,-
common;KMN,-
commune;KMN,-
communicating;KMNKTNK,-
communis;KMNS,-
community;KMNT,-
comp;KMP,-
compartment;KMPRTMNT,-
compensation;KMPNSXN,-
compensatory;KMPNSTR,-
complete;KMPLT,-
complex;KMPLKS,-
compliance;KMPLNS,-
complicating;KMPLKTNK,-
complication;KMPLKXN,-
complications;KMPLKXNS,-
composite;KMPST,-
compound;KMPNT,-
compressed;KMPRST,-
compression;KMPRSN,-
compressional;KMPRSNL,-
compressions;KMPRSNS,-
compromise;KMPRMS,-
compromised;KMPRMST,-
compulsive;KMPLSF,-
computer;KMPTR,-
computerized;KMPTRST,-
concealed;KNSLT,-
concentration;KNSNTRXN,-
concentric;KNSNTRK,-
conception;KNSPXN,-
concha;KNX,KNK
concurrent;KNKRNT,-
concussion;KNKSN,-
condition;KNTXN,-
conditions;KNTXNS,-
conduction;KNTKXN,-
conduit;KNTT,-
confinement;KNFNMNT,-
confluent;KNFLNT,-
confused;KNFST,-
confusion;KNFSN,KNFXN
confusional;KNFSNL,KNFXNL
congenita;KNJNT,KNKNT
congenital;KNJNTL,KNKNTL
congenitally;KNJNTL,KNKNTL
congential;KNJNXL,KNKNXL
congession;KNJSN,KNKSN
congested;KNJSTT,KNKSTT
congestion;KNJSXN,KNKSXN
congestive;KNJSTF,KNKSTF
conglomerate;KNKLMRT,-
conjoined;KNJNT,-
conjunctiva;KNJNKTF,-
conjunctival;KNJNKTFL,-
conjunctivitis;KNJNKTFTS,-
connection;KNKXN,-
connective;KNKTF,-
conns;KNS,-
conscious;KNSS,-
consciousness;KNSSNS,-
consequent;KNSKNT,-
consolidated;KNSLTTT,-
consolidation;KNSLTXN,-
consolidative;KNSLTTF,-
constipation;KNSTPXN,-
constitutional;KNSTTXNL,-
constriction;KNSTRKXN,-
constrictive;KNSTRKTF,-
consumed;KNSMT,-
consumption;KNSMPXN,-
contact;KNTKT,-
contents;KNTNTS,-
continua;KNTN,-
continual;KNTNL,-
contraceptive;KNTRSPTF,-
contracted;KNTRKTT,-
contraction;KNTRKXN,-
contracture;KNTRKTR,-
contractures;KNTRKTRS,-
contralateral;KNTRLTRL,-
contrast;KNTRST,-
contrecoup;KNTRKP,-
contributing;KNTRPTNK,-
control;KNTRL,-
controlled;KNTRLT,-
contused;KNTST,-
contusion;KNTSN,KNTXN
contusions;KNTSNS,KNTXNS
conus;KNS,-
convalescence;KNFLSNS,-
conversion;KNFRSN,KNFRXN
convulsion;KNFLSN,KNFLXN
convulsions;KNFLSNS,KNFLXNS
convulsive;KNFLSF,-
cooleys;KLS,-
coopers;KPRS,-
copd;KPT,-
copd-ae;KPT,-
copd-emphysema;KPTMFSM,-
copd-endstage;KPTNTSTJ,KPTNTSTK
copd-severe;KPTSFR,-
copd/bronchiectasis;KPTPRNXKTSS,KPTPRNKKTSS
copd/cor;KPTKR,-
copd/emphysema;KPTMFSM,-
copper;KPR,-
cor;KR,-
cord;KRT,-
cordis;KRTS,-
cordotomy;KRTTM,-
cords;KRTS,-
corkscrew;KRKSK,KRKSKF
cornea;KRN,-
corneal;KRNL,-
cornelia;KRNL,-
coronal;KRNL,-
coronaries;KRNRS,-
coronary;KRNR,-
corporal;KRPRL,-
corpus;KRPS,-
correct;KRKT,-
corrected;KRKTT,-
correction;KRKXN,-
corrosive;KRSF,-
cortex;KRTKS,-
cortical;KRTKL,-
corticoadrenal;KRTKTRNL,-
corticobasal;KRTKPSL,-
corticosteroid;KRTKSTRT,-
corticosteroids;KRTKSTRTS,-
corticostriatal;KRTKSTRTL,-
cortisol;KRTSL,-
cortisone;KRTSN,-
costal;KSTL,-
costochondral;KSTXNTRL,KSTKNTRL
cot;KT,-
cotton;KTN,-
cotwin;KTN,-
cough;KF,-
coughing;KFNK,-
could;KLT,-
coumadin;KMTN,-
coumarin;KMRN,-
count;KNT,-
cowpers;KPRS,-
coxarthrosis;KKSR0RSS,KKSRTRSS
coxsackie;KKSSK,-
cpar;KPR,-
cpfa;KPF,-
crack;KRK,-
cradle;KRTL,-
cramp;KRMP,-
cramps;KRMPS,-
cranial;KRNL,-
craniectomy;KRNKTM,-
cranio;KRN,-
craniocarpotarsal;KRNKRPTRSL,-
craniocerebral;KRNSRPRL,-
craniocerebrospinal;KRNSRPRSPNL,-
craniocervical;KRNSRFKL,-
cranioclasis;KRNKLSS,-
cranioencephalon;KRNNSFLN,-
craniofacial;KRNFSL,KRNFXL
craniometaphyseal;KRNMTFSL,-
craniopharyngeal;KRNFRNJL,KRNFRNKL
craniopharyngioma;KRNFRNJM,KRNFRNKM
craniotomy;KRNTM,-
craniovascular;KRNFSKLR,-
cranium;KRNM,-
crar;KRR,-
creation;KRXN,-
cremation;KRMXN,-
cresentic;KRSNTK,-
crest;KRST,-
creutzfeldt;KRTSFLT,-
creutzfeldt-jakob;KRTSFLTJKP,-
creutzfeldt-jakub;KRTSFLTJKP,-
creveld;KRFLT,-
crf;KRF,-
crfa;KRF,-
cri;KR,-
cri-du-chat;KRTXT,KRTKT
crib;KRP,-
cricoarytenoid;KRKRTNT,-
cricoid;KRKT,-
cricopharyngeal;KRKFRNJL,KRKFRNKL
cricord;KRKRT,-
crigler;KRKLR,-
cripple;KRPL,-
crippled;KRPLT,-
crippling;KRPLNK,-
crisis;KRSS,-
critical;KRTKL,-
crohn's;KRNS,-
crohns;KRNS,-
cross;KRS,-
croup;KRP,-
crural;KRRL,-
cruris;KRRS,-
crush;KRX,-
crushed;KRXT,-
crushing;KRXNK,-
crusing;KRSNK,-
cruveilhier;KRFL,KRFLR
cryofibrinogenemia;KRFPRNJNM,KRFPRNKNM
cryoglobulinemia;KRKLPLNM,-
cryoglobulinemic;KRKLPLNMK,-
cryptococcal;KRPTKKL,-
cryptococcemia;KRPTKXM,-
cryptococcic;KRPTKXK,-
cryptococcosis;KRPTKKSS,-
cryptococcus;KRPTKKS,-
cryptogenetic;KRPTJNTK,KRPTKNTK
cryptogenic;KRPTJNK,KRPTKNK
cryptosporidial;KRPTSPRTL,-
cryptosporidiosis;KRPTSPRTSS,-
cryptosporidium;KRPTSPRTM,-
cuct;KKT,-
cul;KL,-
curettage;KRTJ,KRTK
curlings;KRLNKS,-
current;KRNT,-
curse;KRS,-
curvature;KRFTR,-
cushingoid;KXNKT,-
cushings;KXNKS,-
cushion;KXN,-
cusp;KSP,-
cusps;KSPS,-
cut;KT,-
cutanea;KTN,-
cutaneous;KTNS,-
cutis;KTS,-
cuts;KTS,-
cva;KF,-
cva/cerebrovascular;KFSRPRFSKLR,-
cvao;KF,-
cyanide;SNT,-
cyanosis;SNSS,-
cyanotic;SNTK,-
cycle;SKL,-
cyclobenzaprine;SKLPNSPRN,-
cyclophosphamide;SKLFSFMT,-
cyclops;SKLPS,-
cylindrical;SLNTRKL,-
cylindroma;SLNTRM,-
cyst;SST,-
cystadenocarcinoma;SSTTNKRSNM,-
cystadenoma;SSTTNM,-
cystectomy;SSTKTM,-
cystic;SSTK,-
cystica;SSTK,-
cystinosis;SSTNSS,-
cystitis;SSTTS,-
cystocele;SSTSL,-
cystoides;SSTTS,-
cystolithiasis;SSTL0SS,SSTLTSS
cystoprostatourethrectomy;SSTPRSTTR0RKTM,SSTPRSTTRTRKTM
cystopyelitis;SSTPLTS,-
cystosarcoma;SSTSRKM,-
cystoscopy;SSTSKP,-
cystostomy;SSTSTM,-
cystourethral;SSTR0RL,SSTRTRL
cystourethritis;SSTR0RTS,SSTRTRTS
cystourethrocele;SSTR0RSL,SSTRTRSL
cysts;SSTS,-
cytoma;STM,-
cytomegalic;STMKLK,-
cytomegaloviral;STMKLFRL,-
cytomegalovirus;STMKLFRS,-
cytopathy;STP0,STPT
cytoxan;STKSN,-
dactylitis;TKTLTS,-
dalmane;TLMN,-
damage;TMJ,TMK
dana;TN,-
dance;TNS,-
dandy;TNT,-
danlos;TNLS,-
darier;TR,TRR
darlings;TRLNKS,-
darvocet;TRFST,-
darvon;TRFN,-
dates;TTS,-
dawsons;TSNS,-
day;T,-
dead;TT,-
deaf;TF,-
deafmutism;TFMTSM,-
deafness;TFNS,-
death;T0,TT
debanding;TPNTNK,-
debiliity;TPLT,-
debilitated;TPLTTT,-
debilitating;TPLTTNK,-
debilitation;TPLTXN,-
debilitation/malnutrition;TPLTXNMLNTRXN,-
debility;TPLT,-
debridement;TPRTMNT,-
decadron;TKTRN,-
decapitation;TKPTXN,-
decay;TK,-
deceleration;TSLRXN,-
decerebrate;TSRPRT,-
decerebration;TSRPRXN,-
decline;TKLN,-
declining;TKLNNK,-
decompensated;TKMPNSTT,-
decompensation;TKMPNSXN,-
decomposed;TKMPST,-
decomposing;TKMPSNK,-
decomposition;TKMPSXN,-
decompression;TKMPRSN,-
decompressive;TKMPRSF,-
deconditioned;TKNTXNT,-
deconditioning;TKNTXNNK,-
deconditioning-leukemia-htn-hld-dm;TKNTXNNKLKMTNLTTM,-
decongested;TKNJSTT,TKNKSTT
decrease;TKRS,-
decreased;TKRST,-
decubitae;TKPT,-
decubital;TKPTL,-
decubiti;TKPT,-
decubitus;TKPTS,-
deep;TP,-
defect;TFKT,-
defective;TFKTF,-
defects;TFKTS,-
defense;TFNS,-
deferens;TFRNS,-
deferentitis;TFRNTTS,-
deferred;TFRT,-
defibrillator;TFPRLTR,-
defibrination;TFPRNXN,-
deficiency;TFSNS,TFXNS
deficient;TFSNT,TFXNT
deficit;TFST,-
defined;TFNT,-
deformans;TFRMNS,-
deformed;TFRMT,-
deforming;TFRMNK,-
deformities;TFRMTS,-
deformity;TFRMT,-
degeneration;TJNRXN,TKNRXN
degenerative;TJNRTF,TKNRTF
deglutition;TKLTXN,-
degos;TKS,-
degree;TKR,-
dehiscence;THSNS,-
dehydration;THTRXN,-
dehydration/malnutrition;THTRXNMLNTRXN,-
dehydraton;THTRTN,-
dehyration;THRXN,-
dejerine;TJRN,-
delay;TL,-
